frequency_eV,xx_gt,yy_gt,zz_gt,xx_pred,yy_pred,zz_pred
4.358819484710693,77.511505,215.7953,7.662404,126.667244,261.92493,85.233795
4.378191947937012,65.52404,164.02261,6.507751,9.67227,303.09814,126.33374
4.39756441116333,62.005737,124.402084,7.6644583,206.24182,203.42502,11.669064
4.416936874389648,67.98269,99.22069,10.050571,156.61526,181.86697,53.298912
4.436309337615967,81.30575,89.1976,12.513608,290.0824,173.29001,-17.2573
4.455681800842285,93.55908,91.71883,13.363316,159.4983,205.51308,34.560524
4.4750542640686035,94.31451,95.932884,11.830471,112.597916,250.90062,55.447426
4.49442720413208,84.97146,92.98439,9.355269,232.9131,191.90094,-2.8249824
4.513799667358398,74.13019,84.12817,7.3852406,136.39027,178.8978,70.489944
4.533172130584717,66.94716,73.478134,6.195079,170.58696,183.25206,14.631159
4.552544593811035,65.31964,63.579437,5.550519,64.08613,200.21869,81.97533
4.5719170570373535,70.28513,55.95032,5.1760654,61.201088,219.62657,39.60869
4.591289520263672,81.683655,52.158794,4.8821745,15.485116,221.37239,72.930466
4.61066198348999,94.30907,53.385868,4.6818776,58.291206,170.70024,51.39118
4.630034923553467,97.27818,57.69383,4.8606887,119.341385,169.0558,-15.922562
4.649407386779785,87.07947,60.626263,5.611971,175.96567,117.501175,-26.964071
4.6687798500061035,71.70338,60.646843,6.787258,-3.0119934,227.83218,59.357834
4.688152313232422,58.30237,59.042374,8.208768,176.66571,102.2137,-12.506681
4.70752477645874,50.042934,57.828423,9.686682,81.33198,190.3799,6.6164536
4.726897239685059,49.70345,62.94033,10.231686,191.27762,137.67448,-19.445375
4.746269702911377,56.505676,82.71587,8.327356,270.94492,116.858116,-33.32522
4.7656426429748535,64.07395,106.114494,5.9526343,196.07573,167.13391,-9.261684
4.785015106201172,74.13934,125.115555,4.3018694,108.40785,224.90857,45.3869
4.80438756942749,88.60539,139.98427,2.7914388,117.0897,189.71057,35.179123
4.823760032653809,104.713295,147.61246,1.4016738,130.23267,181.69461,37.586456
4.843132495880127,116.252945,143.87543,0.7760379,152.50484,192.93181,14.4355545
4.862504959106445,117.59895,129.37047,1.6625159,143.7314,189.32086,49.13867
4.881877422332764,108.17667,111.06502,4.300317,158.84294,217.14487,32.204735
4.90125036239624,92.39693,98.49785,8.352516,119.10239,268.7389,61.08069
4.920622825622559,77.482605,101.25731,13.086623,277.70615,170.3054,20.327906
4.939995288848877,75.286736,129.73836,16.764399,240.84747,201.28413,42.906216
4.959367752075195,104.5331,183.76535,14.927268,335.91263,148.35443,58.853943
4.978740215301514,155.17941,210.59021,5.2579165,277.12817,224.20438,79.52142
4.998112678527832,167.53917,173.79274,-0.9637555,343.3423,180.8431,35.25691
5.01748514175415,143.94833,133.54317,1.0810772,329.77216,169.75722,43.846684
5.036858081817627,113.61451,122.72526,6.899069,285.65857,241.79425,3.579634
5.056230545043945,86.65022,146.5214,13.723433,263.946,200.8155,27.915398
5.075603008270264,66.69161,211.14583,19.759466,311.53427,128.4287,34.07225
5.094975471496582,61.007847,314.69287,21.38942,188.68716,176.65761,98.496735
5.1143479347229,78.621185,396.19122,13.700158,226.8682,174.71161,64.605064
5.133720397949219,105.95356,357.66052,1.5871754,171.64372,204.50897,90.49806
5.153092861175537,117.90684,242.56294,-3.0717208,306.89008,135.67883,-0.6079416
5.172465801239014,116.35644,142.66757,0.45183522,232.10483,183.96439,31.28666
5.191838264465332,112.50257,79.54132,8.374146,102.483955,232.5456,80.223915
5.21121072769165,114.89615,47.746166,18.457941,175.85881,178.1973,42.90299
5.230583190917969,133.2441,44.164944,28.013052,209.22374,124.952774,8.576156
5.249955654144287,174.7952,65.019745,28.407316,191.05092,147.718,24.222353
5.2693281173706055,203.80496,73.5927,11.895979,162.2688,146.52306,26.65704
5.288700580596924,178.96751,44.73717,1.2575269,9.8797655,228.49236,127.286644
5.308073043823242,142.07162,18.998137,7.7805033,147.005,199.97673,35.778267
5.327445983886719,117.53356,14.171986,23.138044,145.84804,201.23566,53.64401
5.346818447113037,106.142746,31.116035,42.54627,152.1484,213.88963,34.848648
5.3661909103393555,106.74401,69.28371,61.93187,307.74683,131.31705,-38.45794
5.385563373565674,116.92111,117.36825,71.54475,247.90704,132.55588,3.752861
5.404935836791992,126.83433,142.22145,60.418182,228.77936,147.03983,-17.40216
5.4243083000183105,126.4529,126.4721,37.125164,110.533035,196.86063,64.5211
5.443680763244629,119.681625,96.68745,20.274147,269.62585,137.29868,-45.80253
5.4630537033081055,114.38279,77.095085,14.777677,216.28783,158.94298,27.3079
5.482426166534424,113.886566,72.94253,17.414568,194.1745,205.77087,31.942999
5.501798629760742,118.61811,81.91221,24.723207,179.62329,206.706,67.943085
5.5211710929870605,127.72156,99.868355,34.088036,287.95355,173.07777,25.149033
5.540543556213379,139.02492,121.219086,42.865067,371.0266,178.89828,-25.286858
5.559916019439697,148.81468,139.09695,47.925755,442.95862,160.96298,-37.834686
5.579288482666016,154.01576,149.93561,47.22417,257.34424,254.13982,92.77924
5.598661422729492,157.31468,160.88885,42.963978,64.063065,385.18396,205.30847
5.6180338859558105,167.21402,185.7734,40.58284,330.70157,268.8718,58.595127
5.637406349182129,190.1862,230.65001,43.090347,369.54517,280.1998,43.8858
5.656778812408447,227.0394,290.49527,49.31811,407.96567,264.15637,22.161268
5.676151275634766,275.62823,354.96375,56.083595,494.30112,233.9135,13.920354
5.695523738861084,333.3056,410.98633,59.53971,519.9617,251.62141,12.887646
5.714896202087402,396.65723,440.73422,55.62517,566.2891,249.01427,2.155686
5.734269142150879,457.35876,425.81638,44.73419,527.7849,332.9453,19.976768
5.753641605377197,505.65112,382.96036,39.85641,660.3665,293.37152,-20.432934
5.773014068603516,554.94354,345.0273,43.727055,440.6258,415.01355,135.74947
5.792386531829834,629.6964,303.99265,45.067963,372.80383,394.2503,175.46332
5.811758995056152,759.21234,267.03574,42.804623,441.69763,387.30927,120.557175
5.831131458282471,963.65857,269.6791,42.4697,416.12537,352.2318,111.14553
5.850503921508789,1136.8369,315.92352,47.162437,396.18707,335.8439,94.91977
5.869876861572266,1094.4825,340.6004,51.598312,475.056,287.1539,49.794895
5.889249324798584,908.61456,340.61343,53.563892,672.68866,172.3882,-46.72409
5.908621788024902,722.4398,357.20996,55.60245,435.26666,320.4486,49.56649
5.927994251251221,577.86365,396.90924,58.111988,407.59055,314.12958,60.80745
5.947366714477539,471.26974,446.0184,60.06357,289.83627,327.92667,127.68495
5.966739177703857,391.901,490.51004,60.640507,343.61914,318.2274,75.38234
5.986111640930176,331.0722,521.5316,59.644695,337.06158,310.18823,61.653366
6.005484580993652,283.3904,534.43414,57.36532,410.00443,265.10382,39.33629
6.024857044219971,246.60683,524.6496,54.35925,260.92532,358.00095,167.2435
6.044229507446289,222.56544,465.04376,51.19506,393.08026,342.26834,94.54687
6.063601970672607,190.082,392.2755,50.277527,511.58344,302.54724,54.607674
6.082974433898926,177.67519,470.18143,50.219963,497.34885,307.9321,36.723038
6.102346897125244,183.01173,440.98914,51.955048,504.38538,292.37964,38.43396
6.1217193603515625,200.16147,406.23526,56.11886,584.1416,274.98276,-5.5317135
6.141091823577881,228.7384,375.76553,62.496666,461.03784,296.26593,67.58108
6.160464763641357,266.7643,352.98376,70.557365,389.72638,316.57428,111.58449
6.179837226867676,311.37216,339.09525,79.583084,514.7306,265.21036,31.725285
6.199209690093994,359.62918,333.81516,88.84338,469.60568,297.4417,31.258661
